application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
610665,2014-05-26 09:32:00,Rejected,Male,Service Department,i5,70510.0
941666,2014-06-09 09:32:30,Hired,Male,Operations Department,i1,44684.0
110906,2014-05-19 07:08:16,Rejected,Male,Production Department,i7,77639.0
232275,2014-05-19 07:08:44,Hired,Female,Production Department,i7,39301.0
935715,2014-05-22 18:21:40,Hired,Male,Production Department,i7,30803.0
271935,2014-05-22 18:25:53,Rejected,Male,Production Department,i7,35203.0
178516,2014-06-20 17:53:50,Rejected,Male,Production Department,i7,4446.0
676521,2014-06-27 07:04:10,Rejected,Male,Production Department,i7,22895.0
457025,2014-07-03 11:09:59,Hired,Male,Production Department,i7,76523.0
965006,2014-06-26 14:08:24,Hired,Female,Production Department,i7,3330.0
964269,2014-07-03 13:27:39,Hired,Male,Production Department,i7,39177.0
95159,2014-07-11 18:44:14,Hired,Female,Production Department,i7,8815.0
425402,2014-07-21 09:31:27,Hired,Male,Production Department,i7,35297.0
718399,2014-07-21 14:58:43,Rejected,Female,Production Department,i7,83350.0
766283,2014-07-21 15:02:50,Rejected,Male,Production Department,i7,35970.0
706032,2014-08-15 15:21:25,Hired,Female,Production Department,i7,39302.0
888701,2014-08-15 15:21:22,Hired,Don’t want to say,Production Department,i7,91344.0
283871,2014-08-15 15:22:15,Hired,Don’t want to say,Production Department,i7,28745.0
867620,2014-08-13 18:56:11,Rejected,Female,Production Department,i7,55717.0
436657,2014-07-15 09:31:50,Rejected,Male,Purchase Department,c5,35811.0
297331,2014-07-18 07:40:26,Rejected,Female,Purchase Department,c5,21674.0
295779,2014-05-06 09:32:06,Hired,Male,Marketing Department,c9,7371.0
378942,2014-05-24 17:15:11,Rejected,Female,Operations Department,i7,26686.0
805679,2014-07-30 15:39:15,Rejected,Male,Operations Department,i7,74073.0
52501,2014-07-30 15:43:15,Hired,Male,Operations Department,i7,73594.0
615562,2014-08-01 19:21:32,Hired,Female,Operations Department,i7,84724.0
251545,2014-08-01 19:22:09,Rejected,Male,Operations Department,i7,90511.0
405576,2014-08-01 19:23:07,Rejected,Male,Operations Department,i7,30520.0
616680,2014-08-05 08:14:25,Hired,Male,Operations Department,i7,6957.0
371227,2014-05-02 11:51:50,Hired,Female,Service Department,b9,98227.0
599373,2014-05-08 11:45:04,Hired,Male,Service Department,b9,18211.0
815638,2014-05-08 11:48:29,Hired,Female,Service Department,b9,62202.0
713691,2014-05-14 10:24:03,Hired,Male,Service Department,b9,69260.0
816300,2014-05-14 10:28:54,Rejected,Female,Service Department,b9,42369.0
361525,2014-05-14 10:24:46,Rejected,Don’t want to say,Service Department,b9,16843.0
622459,2014-08-25 13:50:40,Hired,Male,Production Department,c8,88090.0
24876,2014-08-25 13:53:51,Rejected,Female,Production Department,c8,45036.0
286304,2014-05-10 17:04:47,Hired,Female,Service Department,c9,11250.0
332762,2014-08-20 09:13:57,Hired,Male,Service Department,c5,73631.0
133322,2014-05-01 09:32:08,Hired,Male,Operations Department,c9,33890.0
83181,2014-05-22 19:04:12,Hired,Male,Service Department,i1,67640.0
761210,2014-05-24 13:42:16,Hired,Male,Purchase Department,i6,32154.0
851161,2014-05-24 13:44:25,Hired,Female,Purchase Department,i6,10131.0
464527,2014-05-24 13:45:59,Rejected,Female,Purchase Department,i6,69619.0
185318,2014-06-20 09:33:02,Hired,Female,Purchase Department,i6,83906.0
170202,2014-06-20 09:32:10,Rejected,Don’t want to say,Purchase Department,i6,59150.0
141442,2014-07-12 09:45:25,Hired,Male,Purchase Department,i6,26812.0
431209,2014-07-25 09:32:52,Hired,Female,Purchase Department,i6,17169.0
735736,2014-05-21 16:46:25,Rejected,Male,Operations Department,i6,39805.0
703579,2014-05-21 16:48:08,Hired,Female,Operations Department,i6,58046.0
322337,2014-06-13 09:31:35,Hired,Male,Operations Department,i6,46622.0
675824,2014-06-26 17:43:40,Rejected,Male,Sales Department,c5,10428.0
863977,2014-06-26 17:44:41,Hired,Male,Sales Department,c5,44276.0
35155,2014-06-26 17:45:38,Hired,Male,Sales Department,c5,89185.0
991538,2014-07-10 19:16:12,Rejected,Female,Sales Department,c5,68181.0
897545,2014-07-14 14:40:27,Hired,Male,Sales Department,c5,81741.0
473455,2014-05-05 09:32:00,Hired,Male,Service Department,c8,88927.0
360451,2014-05-26 17:16:24,Hired,Male,Service Department,c8,51654.0
201849,2014-07-21 08:23:35,Hired,Male,Service Department,c8,86328.0
612983,2014-06-10 13:07:30,Hired,Male,Operations Department,c5,89007.0
260407,2014-08-29 10:56:47,Rejected,Male,Operations Department,c5,36282.0
77144,2014-08-29 10:57:51,Hired,Male,Operations Department,c5,92937.0
605785,2014-05-02 10:45:01,Rejected,Male,Operations Department,c5,83945.0
908115,2014-05-02 10:47:01,Hired,Female,Operations Department,c5,49829.0
470160,2014-05-06 09:33:41,Rejected,Male,Operations Department,c5,62884.0
834019,2014-06-24 09:31:21,Hired,Male,Operations Department,c5,64508.0
202085,2014-06-24 09:35:24,Rejected,Female,Operations Department,c5,79107.0
869497,2014-06-29 12:46:47,Hired,Female,Operations Department,c5,86111.0
908434,2014-07-04 07:26:23,Hired,Female,Operations Department,c5,62296.0
817536,2014-07-10 19:27:04,Rejected,Male,Operations Department,c5,65630.0
342721,2014-07-10 19:29:46,Hired,Female,Operations Department,c5,75933.0
542665,2014-07-01 09:34:52,Hired,Female,Operations Department,c5,87752.0
208230,2014-06-03 09:32:44,Hired,Don’t want to say,Service Department,c9,32107.0
313739,2014-06-19 17:44:30,Hired,Female,Service Department,i6,83433.0
915263,2014-06-12 12:54:37,Rejected,Female,Service Department,c9,27944.0
552486,2014-06-12 12:53:54,Rejected,Don’t want to say,Service Department,c9,75940.0
95979,2014-06-29 16:12:30,Hired,Male,Service Department,c9,5527.0
35410,2014-06-29 16:13:32,Hired,Female,Service Department,c9,75449.0
796649,2014-05-01 07:49:25,Rejected,Male,Service Department,c8,61453.0
926938,2014-05-01 07:50:27,Hired,Female,Service Department,c8,1042.0
458462,2014-05-01 07:53:38,Hired,Female,Service Department,c8,32469.0
412158,2014-05-02 18:41:04,Rejected,Male,Service Department,c8,48016.0
819973,2014-05-06 19:30:15,Hired,Male,Service Department,c8,99766.0
200163,2014-05-06 19:35:21,Hired,Male,Service Department,c8,71067.0
963023,2014-05-12 12:12:23,Rejected,Female,Service Department,c8,27964.0
222444,2014-05-12 12:14:55,Rejected,Male,Service Department,c8,54536.0
841354,2014-05-12 12:15:28,Hired,Female,Service Department,c8,33424.0
428971,2014-05-13 10:18:23,Rejected,Male,Service Department,c8,30649.0
149278,2014-05-13 10:19:46,Rejected,Female,Service Department,c8,84904.0
167930,2014-05-13 10:22:30,Hired,Female,Service Department,c8,69475.0
99387,2014-05-27 16:58:19,Rejected,Male,Service Department,c8,99029.0
741431,2014-05-27 16:58:46,Rejected,Male,Service Department,c8,62501.0
882227,2014-05-23 07:30:58,Hired,Male,Service Department,c8,68581.0
798412,2014-07-02 15:17:10,Hired,Male,Service Department,c8,12683.0
531959,2014-05-21 13:33:25,Hired,Female,Operations Department,c8,98392.0
445207,2014-05-21 13:36:16,Rejected,Female,Operations Department,c8,86637.0
180405,2014-06-04 15:51:55,Hired,Female,Operations Department,c8,85294.0
107600,2014-06-11 13:07:28,Hired,Male,Operations Department,c8,44090.0
51522,2014-06-11 13:07:56,Rejected,Male,Operations Department,c8,99295.0
276324,2014-06-25 12:34:02,Rejected,Don’t want to say,Operations Department,c8,79762.0
619419,2014-07-04 10:52:04,Rejected,Male,Operations Department,c8,13886.0
986281,2014-07-04 10:55:16,Rejected,Male,Operations Department,c8,74370.0
192514,2014-07-04 10:55:44,Rejected,Male,Operations Department,c8,23825.0
709509,2014-07-04 10:58:58,Hired,Male,Operations Department,c8,62679.0
175812,2014-07-23 09:32:44,Rejected,Male,Operations Department,c8,28508.0
718350,2014-07-23 09:35:07,Hired,Male,Operations Department,c8,71040.0
589354,2014-07-09 19:41:21,Hired,Male,Service Department,c8,49544.0
285721,2014-07-09 09:31:37,Rejected,Male,Service Department,c8,39299.0
32072,2014-07-11 19:58:17,Hired,Female,Service Department,c8,14440.0
961118,2014-07-17 15:59:54,Hired,Female,Operations Department,c8,98394.0
727514,2014-07-22 08:17:15,Rejected,Male,Operations Department,c5,84326.0
808477,2014-07-22 08:19:12,Rejected,Male,Operations Department,c5,39503.0
772058,2014-07-22 08:18:52,Rejected,Female,Operations Department,c5,51121.0
383200,2014-07-22 08:17:48,Rejected,Don’t want to say,Operations Department,c5,46191.0
568794,2014-07-23 18:27:37,Hired,Male,Operations Department,c5,16501.0
590046,2014-06-07 13:05:41,Hired,Female,Operations Department,i5,83174.0
931111,2014-07-28 12:38:49,Rejected,Male,Operations Department,i5,82917.0
677644,2014-07-31 08:53:13,Rejected,Female,Operations Department,i5,77018.0
175266,2014-07-31 08:56:05,Hired,Female,Operations Department,i5,3842.0
894498,2014-08-08 12:38:07,Rejected,Female,Operations Department,i5,47942.0
869256,2014-05-01 09:31:40,Rejected,Male,Operations Department,c9,7906.0
494577,2014-05-31 11:57:14,Hired,Female,Operations Department,c5,29973.0
552496,2014-05-31 11:57:42,Rejected,Male,Operations Department,c5,27939.0
623700,2014-07-15 11:31:39,Hired,Female,Operations Department,c5,96961.0
966330,2014-06-01 11:45:06,Hired,Male,Operations Department,i5,42493.0
813243,2014-06-01 11:45:59,Hired,Male,Operations Department,i5,38638.0
804046,2014-06-27 09:31:17,Rejected,Male,Operations Department,i5,42610.0
236696,2014-07-01 14:07:43,Hired,Female,Operations Department,i5,57489.0
175958,2014-07-01 14:08:21,Hired,Female,Operations Department,i5,86704.0
896170,2014-08-15 09:34:45,Hired,Female,Operations Department,i5,36331.0
526522,2014-08-15 09:35:26,Rejected,Female,Operations Department,i5,13911.0
813660,2014-08-22 09:31:59,Rejected,Male,Operations Department,i5,42998.0
668814,2014-08-22 09:33:20,Hired,Male,Operations Department,i5,20666.0
848064,2014-08-22 09:34:02,Hired,Female,Operations Department,i5,80782.0
669965,2014-08-06 06:21:18,Rejected,Female,Production Department,c9,45850.0
407669,2014-08-07 19:26:35,Hired,Male,Production Department,c9,84692.0
127411,2014-08-07 19:27:11,Hired,Female,Production Department,c9,64735.0
632747,2014-07-07 09:33:08,Hired,Female,Sales Department,i7,39710.0
127432,2014-07-07 09:33:40,Hired,Male,Sales Department,i7,94188.0
861705,2014-07-07 09:35:31,Rejected,Male,Sales Department,i7,11184.0
580341,2014-07-09 10:10:20,Hired,Male,Sales Department,c5,74861.0
176366,2014-07-09 10:11:03,Rejected,Male,Sales Department,c5,41179.0
395791,2014-07-09 10:14:16,Hired,Female,Sales Department,c5,81143.0
924809,2014-07-09 10:15:39,Rejected,Male,Sales Department,c5,44275.0
896824,2014-07-19 15:07:54,Hired,Male,Sales Department,i7,70297.0
908354,2014-07-09 10:56:41,Hired,Male,Operations Department,i7,51508.0
582161,2014-07-09 11:00:29,Hired,Male,Operations Department,i7,43545.0
397725,2014-07-11 11:15:26,Rejected,Female,Operations Department,i7,3474.0
615122,2014-07-16 17:50:49,Hired,Male,Operations Department,i7,53003.0
885767,2014-08-14 11:20:50,Hired,Male,Operations Department,i7,38085.0
509555,2014-07-14 09:32:33,Rejected,Female,Operations Department,i7,49225.0
472651,2014-07-14 09:35:15,Rejected,Male,Operations Department,i7,62015.0
227744,2014-07-14 09:36:10,Hired,Male,Operations Department,i7,50726.0
877727,2014-07-15 12:49:12,Hired,Male,Operations Department,i7,19521.0
842069,2014-07-21 13:54:55,Hired,Male,Operations Department,i7,39274.0
528653,2014-08-05 10:05:53,Hired,Male,Operations Department,i7,40647.0
757289,2014-06-24 09:31:16,Rejected,Male,Operations Department,b9,9793.0
542200,2014-07-15 09:31:31,Rejected,Male,Service Department,i7,44540.0
52097,2014-06-04 12:59:59,Hired,Male,Operations Department,c9,2256.0
960012,2014-06-04 12:58:42,Rejected,Don’t want to say,Operations Department,c9,99081.0
583723,2014-06-04 12:59:14,Hired,Don’t want to say,Operations Department,c9,91889.0
986480,2014-06-04 12:59:42,Rejected,Don’t want to say,Operations Department,c9,87393.0
209885,2014-06-27 08:35:23,Hired,Male,Operations Department,c9,68083.0
374218,2014-06-24 11:26:37,Rejected,Female,Operations Department,c9,63733.0
663337,2014-07-09 07:53:22,Hired,Don’t want to say,Operations Department,i6,58949.0
937621,2014-08-02 15:02:51,Hired,Male,Operations Department,c9,18712.0
100229,2014-06-28 07:51:39,Rejected,Female,Operations Department,c5,53324.0
897078,2014-06-28 07:52:46,Hired,Don’t want to say,Operations Department,c5,98174.0
811119,2014-07-09 15:54:49,Hired,Don’t want to say,Operations Department,c5,28767.0
972184,2014-05-03 14:59:43,Hired,Male,Service Department,i1,60685.0
939062,2014-06-12 09:32:27,Hired,Male,Service Department,i1,72716.0
244718,2014-07-19 18:12:15,Hired,Male,Service Department,i1,52730.0
604170,2014-07-19 18:13:35,Hired,Female,Service Department,i1,26170.0
212961,2014-05-22 09:31:25,Rejected,Male,Operations Department,i7,27555.0
869836,2014-05-22 09:32:09,Hired,Male,Operations Department,i7,47925.0
980584,2014-05-22 09:34:04,Hired,Male,Operations Department,i7,55271.0
135941,2014-06-04 07:48:07,Hired,Female,Operations Department,i7,76594.0
170094,2014-06-04 07:48:41,Hired,Male,Operations Department,i7,32981.0
629913,2014-06-04 07:49:09,Hired,Female,Operations Department,i7,66738.0
130067,2014-07-13 14:52:52,Hired,Male,Operations Department,i7,5648.0
523692,2014-07-18 09:31:31,Rejected,Male,Marketing Department,i5,92689.0
652122,2014-07-02 10:39:27,Hired,Male,Sales Department,c9,93563.0
766781,2014-08-29 09:35:10,Hired,Female,Sales Department,c9,92951.0
445735,2014-05-30 09:31:33,Rejected,Male,Operations Department,b9,3010.0
501497,2014-05-30 09:33:49,Hired,Male,Operations Department,b9,50875.0
118188,2014-05-30 09:34:07,Hired,Don’t want to say,Operations Department,b9,61568.0
564641,2014-06-06 09:33:14,Hired,Male,Operations Department,b9,44269.0
525009,2014-06-11 12:58:35,Hired,Male,Operations Department,b9,78713.0
861850,2014-06-11 13:01:28,Hired,Male,Operations Department,b9,1185.0
111297,2014-06-14 13:09:02,Hired,Female,Operations Department,b9,69667.0
191688,2014-07-28 12:42:59,Hired,Female,Operations Department,c9,64051.0
391991,2014-08-25 09:33:53,Hired,Female,Operations Department,c9,25652.0
171084,2014-08-25 09:34:56,Rejected,Female,Operations Department,c9,41246.0
986877,2014-05-11 09:54:00,Rejected,Male,Service Department,c8,97918.0
958482,2014-05-11 09:54:20,Rejected,Don’t want to say,Service Department,c8,21746.0
273296,2014-06-06 13:38:19,Rejected,Male,Service Department,c9,11320.0
310084,2014-06-11 09:38:03,Hired,Female,Service Department,c5,49441.0
577690,2014-06-19 18:30:13,Hired,Male,Service Department,c5,9533.0
461741,2014-06-19 18:31:41,Hired,Male,Service Department,c5,6988.0
362955,2014-07-25 15:16:07,Rejected,Don’t want to say,Service Department,c5,41227.0
629018,2014-08-12 09:31:29,Hired,Male,Service Department,c9,10545.0
782332,2014-08-15 16:15:33,Rejected,Female,Service Department,c9,5040.0
145093,2014-08-19 19:43:24,Rejected,Male,Service Department,c9,86339.0
111044,2014-08-13 09:34:50,Hired,Female,Service Department,c9,45046.0
129483,2014-08-13 09:37:06,Hired,Male,Service Department,c9,33906.0
24143,2014-05-29 09:32:53,Hired,Female,Operations Department,i5,62591.0
544586,2014-05-29 09:33:16,Hired,Female,Operations Department,i5,1911.0
21494,2014-05-29 09:32:12,Hired,Female,Operations Department,i5,98784.0
811033,2014-06-12 10:16:10,Hired,Female,Operations Department,c5,57085.0
687757,2014-05-15 09:34:37,Hired,Female,Operations Department,c9,60280.0
934635,2014-07-18 09:56:15,Hired,Male,Operations Department,c5,38861.0
229560,2014-07-18 09:56:46,Rejected,Female,Operations Department,c5,96985.0
74788,2014-07-17 09:31:22,Hired,Male,Operations Department,i7,91506.0
162372,2014-05-16 09:36:19,Rejected,Female,Purchase Department,i7,48811.0
977642,2014-06-05 12:29:09,Rejected,Male,Purchase Department,i7,57686.0
765524,2014-06-05 12:29:41,Rejected,Male,Purchase Department,i7,11862.0
49710,2014-06-05 12:31:23,Rejected,Male,Purchase Department,i7,85940.0
288909,2014-06-05 12:31:54,Rejected,Male,Purchase Department,i7,67215.0
297679,2014-07-28 16:08:45,Hired,Male,Marketing Department,c8,86043.0
836623,2014-07-28 16:09:16,Hired,Male,Marketing Department,c8,41415.0
910522,2014-06-06 09:14:55,Hired,Male,Service Department,c8,50264.0
932687,2014-06-06 09:15:24,Hired,Don’t want to say,Service Department,c8,12710.0
981648,2014-05-29 14:53:47,Hired,Female,Service Department,c9,4435.0
95273,2014-05-13 04:10:52,Hired,Don’t want to say,Operations Department,c9,45940.0
540766,2014-05-16 15:00:07,Hired,Don’t want to say,Operations Department,c9,4971.0
323976,2014-06-08 18:12:02,Hired,Male,Operations Department,c9,67919.0
966316,2014-06-08 18:13:56,Hired,Male,Operations Department,c9,89727.0
711106,2014-06-20 07:15:47,Rejected,Male,Operations Department,c9,72872.0
923992,2014-06-20 07:18:03,Hired,Female,Operations Department,c9,4799.0
700779,2014-07-10 17:20:11,Rejected,Male,Operations Department,c9,18049.0
984893,2014-08-01 11:54:21,Rejected,Male,Operations Department,c9,98446.0
30555,2014-08-01 11:57:41,Hired,Female,Operations Department,c9,42923.0
651394,2014-08-01 12:00:02,Hired,Female,Operations Department,c9,17496.0
382496,2014-08-05 16:00:30,Rejected,Male,Operations Department,c9,84044.0
175583,2014-05-19 12:33:59,Rejected,Female,Service Department,i1,38954.0
190792,2014-07-30 09:10:27,Hired,Male,Service Department,i5,24510.0
879017,2014-08-07 10:09:18,Rejected,Female,Service Department,i5,22974.0
416021,2014-07-21 09:31:50,Hired,Male,Service Department,i5,25243.0
480230,2014-06-11 10:47:39,Hired,Male,Operations Department,c9,41465.0
748487,2014-08-27 09:33:25,Hired,Male,Sales Department,i7,69102.0
222409,2014-07-04 10:00:12,Rejected,Female,Operations Department,c5,78053.0
354617,2014-08-07 09:34:23,Hired,Female,Operations Department,c5,24846.0
268906,2014-07-21 13:17:24,Hired,Female,Service Department,c5,41568.0
18538,2014-07-27 12:32:06,Hired,Male,Service Department,c5,89826.0
284761,2014-07-30 14:44:59,Hired,Male,Sales Department,c9,48851.0
140183,2014-07-31 09:31:38,Rejected,Male,Sales Department,i7,76469.0
53530,2014-05-29 16:12:04,Rejected,Male,Service Department,c5,63431.0
736038,2014-05-31 00:45:40,Hired,Male,Service Department,c5,5665.0
326698,2014-05-31 00:46:52,Rejected,Male,Service Department,c5,91576.0
824244,2014-07-04 09:32:32,Rejected,Male,Service Department,c5,64551.0
797154,2014-08-25 09:31:55,Hired,Male,Service Department,c9,53920.0
142690,2014-05-12 09:31:39,Rejected,Don’t want to say,Sales Department,b9,43660.0
33341,2014-05-02 09:37:59,Hired,Male,Service Department,i5,74846.0
62645,2014-05-02 09:37:19,Hired,Don’t want to say,Service Department,i5,18152.0
901790,2014-05-10 17:38:37,Rejected,Female,Service Department,i5,44748.0
863539,2014-05-21 13:20:46,Hired,Male,Production Department,c5,56859.0
897272,2014-05-21 13:18:55,Rejected,Don’t want to say,Production Department,c5,22264.0
372503,2014-05-31 22:09:16,Rejected,Female,Finance Department,i5,53916.0
803907,2014-05-31 22:09:15,Rejected,Don’t want to say,Finance Department,i5,5911.0
619035,2014-07-15 15:46:15,Hired,Don’t want to say,Finance Department,i5,51497.0
365469,2014-08-05 09:33:45,Hired,Don’t want to say,Finance Department,i5,7287.0
272402,2014-06-03 09:32:02,Hired,Female,Service Department,i1,13290.0
498218,2014-07-08 09:31:59,Rejected,Female,Finance Department,c5,98527.0
368462,2014-06-18 09:31:26,Hired,Male,Service Department,i6,38502.0
288898,2014-05-14 09:35:56,Rejected,Male,Sales Department,c9,74689.0
897047,2014-05-29 19:52:39,Hired,Female,Sales Department,c9,59225.0
109984,2014-05-29 19:54:11,Rejected,Male,Sales Department,c9,78640.0
779678,2014-05-29 19:57:55,Hired,Male,Sales Department,c9,56913.0
785577,2014-08-27 09:33:07,Hired,Male,Sales Department,c9,46459.0
895233,2014-05-15 08:55:43,Hired,Female,Sales Department,c8,90033.0
211374,2014-05-27 14:13:06,Rejected,Male,Service Department,c5,7727.0
387757,2014-08-04 16:28:55,Hired,Male,Service Department,b9,18392.0
913104,2014-08-05 11:07:32,Rejected,Male,Service Department,b9,78741.0
111974,2014-05-18 09:54:48,Hired,Female,Operations Department,c9,42594.0
877234,2014-05-21 18:08:31,Rejected,Male,Operations Department,c9,13609.0
751309,2014-08-29 09:31:25,Hired,Male,Operations Department,c5,33554.0
652702,2014-08-04 09:32:51,Hired,Female,Service Department,i5,16977.0
475749,2014-08-16 15:32:05,Hired,Male,Service Department,i5,52556.0
855985,2014-08-16 15:34:24,Hired,Female,Service Department,i5,49673.0
211689,2014-05-05 09:33:27,Rejected,Female,Operations Department,i6,96350.0
423758,2014-05-05 09:36:31,Hired,Male,Operations Department,i6,35381.0
684373,2014-05-05 17:16:26,Hired,Female,Operations Department,i6,79587.0
972481,2014-05-05 17:18:03,Hired,Male,Operations Department,i6,22587.0
949027,2014-05-26 09:31:18,Hired,Male,Operations Department,i6,71933.0
80545,2014-05-26 09:32:12,Rejected,Female,Operations Department,i6,35833.0
535917,2014-05-13 22:39:50,Hired,Male,Production Department,i6,23321.0
978933,2014-05-13 22:40:51,Hired,Male,Production Department,i6,42513.0
628609,2014-05-13 22:42:07,Rejected,Female,Production Department,i6,52656.0
268801,2014-05-24 07:07:34,Hired,Female,Production Department,i6,58605.0
990318,2014-05-24 07:09:33,Hired,Female,Production Department,i6,1210.0
811653,2014-05-24 07:09:53,Hired,Male,Production Department,i6,43872.0
220491,2014-05-24 07:10:47,Rejected,Male,Production Department,i6,81463.0
418227,2014-06-03 07:14:53,Hired,Female,Sales Department,c9,59932.0
311168,2014-06-11 10:09:03,Hired,Male,Sales Department,c9,40859.0
961990,2014-06-11 10:11:57,Rejected,Male,Sales Department,c9,36776.0
386600,2014-06-21 02:10:05,Rejected,Male,Sales Department,b9,4892.0
249754,2014-06-21 02:12:38,Rejected,Male,Sales Department,b9,48222.0
139619,2014-06-21 02:13:35,Rejected,Female,Sales Department,b9,83296.0
777513,2014-06-16 09:31:39,Rejected,Male,Sales Department,c9,41843.0
127559,2014-06-16 09:32:04,Hired,Male,Sales Department,c9,48675.0
589852,2014-06-20 13:57:48,Rejected,Male,Sales Department,c9,81290.0
41532,2014-06-27 10:57:58,Rejected,Don’t want to say,Sales Department,b9,52214.0
964469,2014-07-02 18:16:00,Hired,Male,Sales Department,b9,32961.0
976657,2014-07-02 18:17:16,Hired,Female,Sales Department,b9,20760.0
235151,2014-08-19 18:19:19,Hired,Male,Operations Department,c9,44070.0
572031,2014-08-18 09:32:02,Hired,Don’t want to say,Production Department,i5,25378.0
180899,2014-08-08 11:40:51,Hired,Male,Operations Department,i7,23320.0
946296,2014-08-08 11:43:49,Rejected,Female,Operations Department,i7,6783.0
521742,2014-08-08 11:42:27,Hired,Female,Operations Department,i7,34249.0
570413,2014-08-08 11:42:56,Rejected,Female,Operations Department,i7,6224.0
706182,2014-06-24 09:31:55,Hired,Male,Sales Department,c9,7123.0
26159,2014-06-24 09:37:28,Hired,Female,Sales Department,c9,79172.0
980516,2014-07-29 09:34:38,Hired,Male,Sales Department,c9,28326.0
818591,2014-07-29 09:35:19,Hired,Female,Sales Department,c9,68839.0
717754,2014-07-29 09:32:30,Hired,Female,Sales Department,c9,68792.0
669804,2014-08-14 15:49:10,Hired,Male,Sales Department,c9,62873.0
474723,2014-08-14 15:47:42,Hired,Female,Sales Department,c9,9900.0
220070,2014-08-14 15:47:07,Rejected,Female,Sales Department,c9,5917.0
507036,2014-08-14 15:51:25,Hired,Female,Sales Department,c9,47444.0
736041,2014-08-18 08:28:35,Hired,Male,Sales Department,c9,9946.0
401482,2014-08-13 09:31:09,Hired,Male,Service Department,c9,20655.0
19895,2014-07-09 08:55:38,Hired,Male,Operations Department,b9,63225.0
326192,2014-05-01 09:32:16,Hired,Male,Operations Department,c5,32306.0
881007,2014-05-01 09:35:44,Hired,Male,Operations Department,c5,76581.0
805270,2014-05-20 12:58:51,Hired,Female,Operations Department,c5,42803.0
255063,2014-05-20 13:02:15,Hired,Female,Operations Department,c5,94634.0
798324,2014-05-20 12:56:30,Hired,Female,Operations Department,c5,51293.0
412624,2014-05-21 14:19:56,Hired,Male,Operations Department,c5,97066.0
962745,2014-05-22 15:15:05,Rejected,Male,Operations Department,c5,30637.0
157956,2014-05-29 13:57:52,Hired,Male,Operations Department,c5,67035.0
89359,2014-05-29 14:00:55,Hired,Female,Operations Department,c5,40000.0
717589,2014-07-24 09:31:16,Hired,Male,Sales Department,i5,37843.0
391333,2014-05-23 09:35:12,Rejected,Male,Service Department,i5,91920.0
416449,2014-05-28 16:21:34,Hired,Female,Service Department,i5,77091.0
728481,2014-05-28 16:22:41,Hired,Male,Service Department,i5,6459.0
241250,2014-06-06 10:07:48,Hired,Female,Service Department,i5,22600.0
124271,2014-06-20 17:12:05,Hired,Male,Service Department,i5,31893.0
771658,2014-05-17 13:58:40,Rejected,Male,Operations Department,c9,82718.0
555783,2014-05-26 13:55:34,Hired,Male,Operations Department,c9,86177.0
295010,2014-05-26 13:58:44,Hired,Female,Operations Department,c9,1389.0
191186,2014-05-29 14:16:22,Rejected,Male,Operations Department,c9,25627.0
35482,2014-05-29 14:23:11,Hired,Female,Operations Department,c9,91603.0
501268,2014-06-03 16:22:31,Hired,Male,Operations Department,c9,14197.0
476705,2014-06-13 09:32:22,Rejected,Male,Operations Department,c9,76771.0
864490,2014-05-19 19:37:48,Rejected,Male,Operations Department,c9,64995.0
870435,2014-05-19 19:38:21,Hired,Male,Operations Department,c9,35264.0
663150,2014-05-19 19:38:12,Hired,Female,Operations Department,c9,70471.0
293055,2014-05-27 12:53:22,Hired,Male,Operations Department,c9,25660.0
372242,2014-05-27 12:52:11,Hired,Female,Operations Department,c9,14281.0
461858,2014-06-12 16:08:23,Hired,Male,Operations Department,c9,62495.0
96586,2014-06-12 16:09:16,Hired,Male,Operations Department,c9,79181.0
239312,2014-06-12 16:11:23,Rejected,Male,Operations Department,c9,11583.0
301586,2014-07-28 12:04:44,Hired,Male,Service Department,i7,96908.0
346190,2014-07-28 12:05:15,Hired,Male,Service Department,i7,54330.0
209714,2014-06-23 09:32:10,Hired,Male,Operations Department,c5,86414.0
450326,2014-07-04 19:07:28,Rejected,Female,Operations Department,c5,53110.0
692156,2014-07-04 19:10:02,Rejected,Male,Operations Department,c5,96435.0
314177,2014-07-18 19:28:22,Hired,Female,Operations Department,c5,40265.0
287282,2014-07-21 09:33:10,Rejected,Female,Operations Department,c5,68115.0
425236,2014-08-01 13:13:17,Hired,Female,Operations Department,c5,25430.0
411122,2014-08-01 13:12:19,Rejected,Don’t want to say,Operations Department,c5,6861.0
879110,2014-08-01 13:14:16,Rejected,Don’t want to say,Operations Department,c5,24435.0
427364,2014-05-07 21:17:23,Hired,Male,Marketing Department,c9,58484.0
582836,2014-05-07 21:18:13,Hired,Male,Marketing Department,c9,73096.0
808760,2014-06-30 09:31:58,Rejected,Female,Sales Department,c5,89061.0
897562,2014-07-11 14:50:57,Hired,Female,Sales Department,c5,55201.0
770021,2014-07-11 14:51:59,Hired,Female,Sales Department,c5,82207.0
444043,2014-07-11 14:52:24,Hired,-,Sales Department,c5,80262.0
493811,2014-07-07 09:32:05,Hired,Female,Sales Department,i5,9847.0
571621,2014-08-11 09:32:01,Hired,Male,Sales Department,c5,35504.0
946771,2014-08-23 08:43:09,Hired,Male,Operations Department,c5,55305.0
36448,2014-08-23 08:43:34,Rejected,Female,Operations Department,c5,92809.0
